City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
701,Laje,BR,-10.1833,-40.9667,69.98,84,85,3.27,overcast clouds
702,Cabot,US,34.9745,-92.0165,60.01,82,1,6.87,clear sky
703,Mujiayingzi,CN,42.1167,118.7833,63.07,40,100,15.57,overcast clouds
704,Ngunguru,NZ,-35.6167,174.5,63.0,74,39,5.01,scattered clouds
705,Le Vauclin,MQ,14.5452,-60.8388,72.0,83,75,13.69,broken clouds
706,Altea,ES,38.5989,-0.0514,57.0,93,98,8.08,overcast clouds
707,Antsohihy,MG,-14.8796,47.9875,73.99,84,100,4.05,overcast clouds
708,Yatou,CN,37.15,122.3833,62.02,57,55,13.24,broken clouds
709,Port Hardy,CA,50.6996,-127.4199,48.2,93,40,2.3,scattered clouds
710,Cervo,ES,43.6702,-7.4101,46.99,100,98,3.4,overcast clouds
711,Gravdal,NO,68.1214,13.5031,33.8,93,75,4.61,broken clouds
712,Istok,XK,42.7808,20.4875,46.99,75,0,2.62,clear sky
713,Fuquay-Varina,US,35.5843,-78.8,52.0,80,25,7.25,scattered clouds
714,Santa Ana,US,33.7456,-117.8678,60.01,77,90,10.36,overcast clouds
715,Sherlovaya Gora,RU,50.5667,116.25,59.68,33,34,15.05,light rain
716,Batemans Bay,AU,-35.7167,150.1833,66.99,67,0,7.18,clear sky
717,Rafraf,TN,37.1904,10.1837,62.6,82,20,13.8,few clouds
718,Gorontalo,ID,0.5412,123.0595,87.93,62,100,7.9,overcast clouds
719,Omboue,GA,-1.5746,9.2618,78.15,87,81,4.07,broken clouds
720,Lexington,US,37.9887,-84.4777,45.0,87,1,3.44,clear sky
